Author,Title,Genre,Subgenre,Act,Speech,Verse,Character,Type,Gender,Text,Syllables,Ambiguous,Nuclei,Assonance,Consonance,Rhythm
X,La hidalga del valle,Auto sacramental,ø,0,126,1058,CULPA,,F,para que tú hables en esto.,8,0,aaeAeeEo,eo,esto,---+--+-
X,La hidalga del valle,Auto sacramental,ø,0,126,1059,CULPA,,F,¿Por qué no? ¿Si es ley severa,8,0,oEOEEeEa,ea,beɾa,-++++-+-
X,La hidalga del valle,Auto sacramental,ø,0,126,1060,CULPA,,F,y general que a ninguna,8,0,ieeAaiUa,ua,guna,---+--+-
X,La hidalga del valle,Auto sacramental,ø,0,126,1061,CULPA,,F,humana criatura excepta?,8,0,uAaaUeEa,ea,θepta,-+--+-+-
X,La hidalga del valle,Auto sacramental,ø,0,127,1062,PLACER,,X,"Porque es criatura divina,",8,0,oEaUaiIa,ia,bina,-+-+--+-
X,La hidalga del valle,Auto sacramental,ø,0,127,1063,PLACER,,X,y no se entiende con esta.,8,0,iOeEeoEa,ea,esta,-+-+--+-
X,La hidalga del valle,Auto sacramental,ø,0,128,1064,CULPA,,F,"Humana es, pues se concibe",8,0,uAEeeoIe,ie,θibe,-++---+-
X,La hidalga del valle,Auto sacramental,ø,0,128,1065,CULPA,,F,de Humana Naturaleza.,8,0,uAaauaEa,ea,leθa,-+----+-
X,La hidalga del valle,Auto sacramental,ø,0,129,1066,PLACER,,X,"Divina es, pues que por Gracia",8,0,iIEeeoAa,aa,gɾaθja,-++---+-
X,La hidalga del valle,Auto sacramental,ø,0,129,1067,PLACER,,X,Dios de Culpa la reserva.,8,0,OeUaaeEa,ea,seɾba,+-+---+-
X,La hidalga del valle,Auto sacramental,ø,0,130,1068,CULPA,,F,"Humana es, pues que naciendo",8,0,uAEeeaEo,eo,θjendo,-++---+-
X,La hidalga del valle,Auto sacramental,ø,0,130,1069,CULPA,,F,dolor a su madre cuesta.,8,0,oOauAeEa,ea,kwesta,-+--+-+-
X,La hidalga del valle,Auto sacramental,ø,0,131,1070,PLACER,,X,"Divina es, pues antes que",8,0,iIEeAeE,e,ke,-++-+-+
X,La hidalga del valle,Auto sacramental,ø,0,131,1071,PLACER,,X,nazca nace su belleza,8,0,AaAeueEa,ea,ʎeθa,+-+---+-
X,La hidalga del valle,Auto sacramental,ø,0,131,1072,PLACER,,X,anunciada y bendecida.,8,0,auAieeIa,ia,θida,--+---+-
X,La hidalga del valle,Auto sacramental,ø,0,132,1073,CULPA,,F,"Humana es, pues la primera",8,0,uAEeaiEa,ea,meɾa,-++---+-
X,La hidalga del valle,Auto sacramental,ø,0,132,1074,CULPA,,F,hebdómada la dan nombre.,8,0,eOaaaAOe,oe,nombɾe,-+---++-
X,La hidalga del valle,Auto sacramental,ø,0,133,1075,PLACER,,X,"Divina es, pues se interpreta",8,0,iIEeieEa,ea,pɾeta,-++---+-
X,La hidalga del valle,Auto sacramental,ø,0,133,1076,PLACER,,X,gracia el nombre de María.,8,1,AeOeeaIa,ia,ɾia,+-+---+-
X,La hidalga del valle,Auto sacramental,ø,0,134,1077,CULPA,,F,"Humana es, pues que la llevan",8,0,uAEeeaEa,ea,ʎeban,-++---+-
X,La hidalga del valle,Auto sacramental,ø,0,134,1078,CULPA,,F,a presentar en el templo,8,0,aeeAeeEo,eo,templo,---+--+-
X,La hidalga del valle,Auto sacramental,ø,0,134,1079,CULPA,,F,como a víctima y ofrenda.,8,1,oaIiaoEa,ea,fɾenda,--+---+-
X,La hidalga del valle,Auto sacramental,ø,0,135,1080,PLACER,,X,"Divina es, pues en él vota",8,0,iIEeeEOa,oa,bota,-++--++-
X,La hidalga del valle,Auto sacramental,ø,0,135,1081,PLACER,,X,integridad y pureza.,8,0,ieiAiuEa,ea,ɾeθa,---+--+-
X,La hidalga del valle,Auto sacramental,ø,0,136,1082,CULPA,,F,"Humana es, puesto que esposo",8,0,uAEEoeOo,oo,poso,-+++--+-
X,La hidalga del valle,Auto sacramental,ø,0,136,1083,CULPA,,F,la dan de su sangre mesma.,8,0,aAeuAeEa,ea,mesma,-+--+-+-
X,La hidalga del valle,Auto sacramental,ø,0,137,1084,PLACER,,X,"Divina es, pues desposada",8,0,iIEeeoAa,aa,sada,-++---+-
X,La hidalga del valle,Auto sacramental,ø,0,137,1085,PLACER,,X,su virginidad conserva.,8,0,UiiiAoEa,ea,seɾba,+---+-+-
X,La hidalga del valle,Auto sacramental,ø,0,138,1086,CULPA,,F,"Humana es, pues que concibe",8,0,uAEeeoIe,ie,θibe,-++---+-
X,La hidalga del valle,Auto sacramental,ø,0,138,1087,CULPA,,F,dentro en sus entrañas mesmas.,8,0,EeueAaEa,ea,mesmas,+---+-+-
X,La hidalga del valle,Auto sacramental,ø,0,139,1088,PLACER,,X,"Divina es, pues concibiendo",8,0,iIEeoiEo,eo,bjendo,-++---+-
X,La hidalga del valle,Auto sacramental,ø,0,139,1089,PLACER,,X,virgen y intacta se queda.,8,0,IeiAaeEa,ea,keda,+--+--+-
X,La hidalga del valle,Auto sacramental,ø,0,140,1090,CULPA,,F,"Humana es, pues a su esposo",8,0,uAEeaeOo,oo,poso,-++---+-
X,La hidalga del valle,Auto sacramental,ø,0,140,1091,CULPA,,F,celos la preñez le cuesta.,8,0,EoaeEeEa,ea,kwesta,+---+-+-
X,La hidalga del valle,Auto sacramental,ø,0,141,1092,PLACER,,X,"Divina es, pues le asegura",8,0,iIEeaeUa,ua,guɾa,-++---+-
X,La hidalga del valle,Auto sacramental,ø,0,141,1093,PLACER,,X,un ángel de su inociencia.,8,0,UAeeioEa,ea,θjenθja,++----+-
X,La hidalga del valle,Auto sacramental,ø,0,142,1094,CULPA,,F,"Humana es, pues peregrina",8,0,uAEeeeIa,ia,gɾina,-++---+-
X,La hidalga del valle,Auto sacramental,ø,0,142,1095,CULPA,,F,va a los montes de Judea.,8,1,aoOeeuEa,ea,dea,--+---+-
X,La hidalga del valle,Auto sacramental,ø,0,143,1096,PLACER,,X,"Divina es, pues santifica",8,0,iIEeaiIa,ia,fika,-++---+-
X,La hidalga del valle,Auto sacramental,ø,0,143,1097,PLACER,,X,al Baptista su presencia.,8,0,aaIaueEa,ea,senθja,--+---+-
X,La hidalga del valle,Auto sacramental,ø,0,144,1098,CULPA,,F,"Humana es, pues pare al Hombre",8,0,uAEeAaOe,oe,ombɾe,-++-+-+-
X,La hidalga del valle,Auto sacramental,ø,0,144,1099,CULPA,,F,en una casa desierta.,8,0,eUaAaeEa,ea,sjeɾta,-+-+--+-
X,La hidalga del valle,Auto sacramental,ø,0,145,1100,PLACER,,X,"Divina es, pues sin dolor",8,0,iIEeioO,o,loɾ,-++---+
X,La hidalga del valle,Auto sacramental,ø,0,145,1101,PLACER,,X,le pare y queda doncella.,8,0,eAiEaoEa,ea,θeʎa,-+-+--+-
X,La hidalga del valle,Auto sacramental,ø,0,146,1102,CULPA,,F,"Humana es, pues los pastores",8,0,uAEeoaOe,oe,toɾes,-++---+-
X,La hidalga del valle,Auto sacramental,ø,0,146,1103,CULPA,,F,se duelen de su miseria.,8,0,eEeeuiEa,ea,seɾja,-+----+-
X,La hidalga del valle,Auto sacramental,ø,0,147,1104,PLACER,,X,"Divina es, pues que los reyes",8,0,iIEeeoEe,ee,reyes,-++---+-
X,La hidalga del valle,Auto sacramental,ø,0,147,1105,PLACER,,X,la adoran y reverencian.,8,0,aOaieeEa,ea,ɾenθjan,-+----+-
X,La hidalga del valle,Auto sacramental,ø,0,148,1106,CULPA,,F,"Humana es, pues que del parto",8,0,uAEeeeAo,ao,paɾto,-++---+-
X,La hidalga del valle,Auto sacramental,ø,0,148,1107,CULPA,,F,a purificarse llega.,8,0,auiiAeEa,ea,ʎega,----+-+-
X,La hidalga del valle,Auto sacramental,ø,0,149,1108,PLACER,,X,"Divina es, pues que lo hace",8,1,iIEeeoAe,ae,aθe,-++---+-
X,La hidalga del valle,Auto sacramental,ø,0,149,1109,PLACER,,X,por cumplir con la obediencia.,8,0,ouIooeEa,ea,djenθja,--+---+-
X,La hidalga del valle,Auto sacramental,ø,0,150,1110,CULPA,,F,"Humana es, pues huye a Egipto",8,0,uAEeUeIo,io,xipto,-++-+-+-
X,La hidalga del valle,Auto sacramental,ø,0,150,1111,CULPA,,F,temerosa de una fuerza.,8,0,eeOaUaEa,ea,fweɾθa,--+-+-+-
X,La hidalga del valle,Auto sacramental,ø,0,151,1112,PLACER,,X,"Divina es, pues que derriba",8,0,iIEeeeIa,ia,riba,-++---+-
X,La hidalga del valle,Auto sacramental,ø,0,151,1113,PLACER,,X,cuantos ídolos encuentra.,8,0,aoIooeEa,ea,kwentɾa,--+---+-
X,La hidalga del valle,Auto sacramental,ø,0,152,1114,CULPA,,F,"Humana es, pues pierde al Hijo,",8,0,uAEeEaIo,io,ixo,-++-+-+-
X,La hidalga del valle,Auto sacramental,ø,0,152,1115,CULPA,,F,que es la cosa que más precia.,8,0,EaOaeAEa,ea,pɾeθja,+-+--++-
X,La hidalga del valle,Auto sacramental,ø,0,153,1116,PLACER,,X,"Divina es, pues disputando",8,0,iIEeiuAo,ao,tando,-++---+-
X,La hidalga del valle,Auto sacramental,ø,0,153,1117,PLACER,,X,le halla las más altas ciencias.,8,0,AaaAAaEa,ea,θjenθjas,+--++-+-
X,La hidalga del valle,Auto sacramental,ø,0,154,1118,CULPA,,F,"Humana es, pues padecer",8,0,uAEeaeE,e,θeɾ,-++---+
X,La hidalga del valle,Auto sacramental,ø,0,154,1119,CULPA,,F,le mira y no le remedia.,8,0,eIiOeeEa,ea,medja,-+-+--+-
X,La hidalga del valle,Auto sacramental,ø,0,155,1120,PLACER,,X,"Divina es, pues su pasión",8,0,iIEeuaO,o,sjon,-++---+
X,La hidalga del valle,Auto sacramental,ø,0,155,1121,PLACER,,X,la hace mártir de paciencia.,8,0,AeAieaEa,ea,θjenθja,+-+---+-
X,La hidalga del valle,Auto sacramental,ø,0,156,1122,CULPA,,F,"Humana es, pues que permite",8,0,uAEeeeIe,ie,mite,-++---+-
X,La hidalga del valle,Auto sacramental,ø,0,156,1123,CULPA,,F,el que su sangre se vierta.,8,0,eeuAeeEa,ea,bjeɾta,---+--+-
X,La hidalga del valle,Auto sacramental,ø,0,157,1124,PLACER,,X,"Divina es, pues del pecado",8,0,iIEeeeAo,ao,kado,-++---+-
X,La hidalga del valle,Auto sacramental,ø,0,157,1125,PLACER,,X,"redime al Hombre con ella,",8,0,eIaOeoEa,ea,eʎa,-+-+--+-
X,La hidalga del valle,Auto sacramental,ø,0,157,1126,PLACER,,X,que es el mérito infinito,8,0,EeEiiiIo,io,nito,+-+---+-
X,La hidalga del valle,Auto sacramental,ø,0,157,1127,PLACER,,X,que contra la Culpa tenga.,8,0,eoaaUaEa,ea,tenga,----+-+-
X,La hidalga del valle,Auto sacramental,ø,0,158,1128,CULPA,,F,"Luego si tú mismo dices,",8,0,EoiUIoIe,ie,diθes,+--++-+-
X,La hidalga del valle,Auto sacramental,ø,0,158,1129,CULPA,,F,que es la mayor excelencia,8,0,EaaOeeEa,ea,lenθja,+--+--+-
X,La hidalga del valle,Auto sacramental,ø,0,158,1130,CULPA,,F,del Hombre ser redimido,8,0,eOeEeiIo,io,mido,-+-+--+-
X,La hidalga del valle,Auto sacramental,ø,0,158,1131,CULPA,,F,"con la sangre de Dios, de esta",8,0,oaAeeOEa,ea,esta,--+--++-
X,La hidalga del valle,Auto sacramental,ø,0,158,1132,CULPA,,F,"excluyes hoy a su madre,",8,0,eUeOauAe,ae,madɾe,-+-+--+-
X,La hidalga del valle,Auto sacramental,ø,0,158,1133,CULPA,,F,pues pretendes que no sea,8,0,eeEeeOEa,ea,sea,--+--++-
X,La hidalga del valle,Auto sacramental,ø,0,158,1134,CULPA,,F,en pecado concebida,8,0,eeAooeIa,ia,bida,--+---+-
X,La hidalga del valle,Auto sacramental,ø,0,158,1135,CULPA,,F,para que parte no tenga,8,0,aaeAeOEa,ea,tenga,---+-++-
X,La hidalga del valle,Auto sacramental,ø,0,158,1136,CULPA,,F,en la derramada sangre,8,0,eaeaAaAe,ae,sangɾe,----+-+-
X,La hidalga del valle,Auto sacramental,ø,0,158,1137,CULPA,,F,"de Dios, pues naciendo ella",8,0,eOeaEoEa,ea,eʎa,-+--+-+-
X,La hidalga del valle,Auto sacramental,ø,0,158,1138,CULPA,,F,"sin pecado, no hay de qué",8,0,ieAoAeE,e,ke,--+-+-+
X,La hidalga del valle,Auto sacramental,ø,0,158,1139,CULPA,,F,lavarse; conque se prueba,8,0,aAeoeeEa,ea,pɾweba,-+----+-
X,La hidalga del valle,Auto sacramental,ø,0,158,1140,CULPA,,F,que o concebida en pecado,8,0,ooeIeeAo,ao,kado,---+--+-
X,La hidalga del valle,Auto sacramental,ø,0,158,1141,CULPA,,F,ha de ser su madre mesma,8,0,AeEuAeEa,ea,mesma,+-+-+-+-
X,La hidalga del valle,Auto sacramental,ø,0,158,1142,CULPA,,F,o no ha de ser redimida,8,0,oAeEeiIa,ia,mida,-+-+--+-
X,La hidalga del valle,Auto sacramental,ø,0,158,1143,CULPA,,F,con su sangre. Considera,8,0,ouAeoiEa,ea,deɾa,--+---+-
X,La hidalga del valle,Auto sacramental,ø,0,158,1144,CULPA,,F,cuál la puede estar mejor,8,0,AaEeAeO,o,xoɾ,+-+-+-+
X,La hidalga del valle,Auto sacramental,ø,0,158,1145,CULPA,,F,"o cuál es más preeminencia,",8,0,oAEAeiEa,ea,nenθja,-+++--+-
X,La hidalga del valle,Auto sacramental,ø,0,158,1146,CULPA,,F,"ser concebida en pecado,",8,0,EoeIeeAo,ao,kado,+--+--+-
X,La hidalga del valle,Auto sacramental,ø,0,158,1147,CULPA,,F,o no ser (aquesto es fuerza),8,0,oOEaEEEa,ea,fweɾθa,-++-+++-
X,La hidalga del valle,Auto sacramental,ø,0,158,1148,CULPA,,F,partícipe de la sangre,8,0,aIieeaAe,ae,sangɾe,-+----+-
X,La hidalga del valle,Auto sacramental,ø,0,158,1149,CULPA,,F,de Dios. Y porque no pierda,8,0,eOioeOEa,ea,pjeɾda,-+---++-
X,La hidalga del valle,Auto sacramental,ø,0,158,1150,CULPA,,F,"tiempo, a buscar al Furor",8,0,EauAauO,o,ɾoɾ,+--+--+
X,La hidalga del valle,Auto sacramental,ø,0,158,1151,CULPA,,F,voy. Piensa bien la respuesta.,8,0,OEaEaeEa,ea,pwesta,++-+--+-
X,La hidalga del valle,Auto sacramental,ø,0,159,1152,PLACER,,X,"¿Quién me metió en argüir,",8,0,EeeOeaI,i,gwiɾ,+--+--+
X,La hidalga del valle,Auto sacramental,ø,0,159,1153,PLACER,,X,"siendo un mentecato yo,",8,0,EUeeAoO,o,yo,++--+-+
X,La hidalga del valle,Auto sacramental,ø,0,159,1154,PLACER,,X,en lo que tanto importó,8,0,eoeAioO,o,to,---+--+
X,La hidalga del valle,Auto sacramental,ø,0,159,1155,PLACER,,X,estodiar y discurrir?,8,0,eoAiiuI,i,riɾ,--+---+
X,La hidalga del valle,Auto sacramental,ø,0,159,1156,PLACER,,X,"No sé lo qué he de decir,",8,0,OEoEeeI,i,θiɾ,++-+--+
X,La hidalga del valle,Auto sacramental,ø,0,159,1157,PLACER,,X,mi ignorancia está vencida.,8,0,IoAeAeIa,ia,θida,+-+-+-+-
X,La hidalga del valle,Auto sacramental,ø,0,159,1158,PLACER,,X,¿Que o no ha de ser redimida,8,0,oAeEeiIa,ia,mida,-+-+--+-
X,La hidalga del valle,Auto sacramental,ø,0,159,1159,PLACER,,X,con la sangre esta mujer,8,0,oaAEauE,e,xeɾ,--++--+
X,La hidalga del valle,Auto sacramental,ø,0,159,1160,PLACER,,X,"de Dios Hombre, o ha de ser",8,1,eOOoAeE,e,seɾ,-++-+-+
X,La hidalga del valle,Auto sacramental,ø,0,159,1161,PLACER,,X,en pecado concebida?,8,0,eeAooeIa,ia,bida,--+---+-
X,La hidalga del valle,Auto sacramental,ø,0,159,1162,PLACER,,X,Dejar de gozar favor,8,0,eAeoAaO,o,boɾ,-+--+-+
X,La hidalga del valle,Auto sacramental,ø,0,159,1163,PLACER,,X,tan sumo como llegar,8,0,AUoooeA,a,gaɾ,++----+
X,La hidalga del valle,Auto sacramental,ø,0,159,1164,PLACER,,X,"su sangre a participar,",8,0,UAaaiiA,a,paɾ,++----+
X,La hidalga del valle,Auto sacramental,ø,0,159,1165,PLACER,,X,ya es un defecto en rigor;,8,0,EUeEeiO,o,goɾ,++-+--+
X,La hidalga del valle,Auto sacramental,ø,0,159,1166,PLACER,,X,ser de la Culpa al Furor,8,0,EeaUauO,o,ɾoɾ,+--+--+
X,La hidalga del valle,Auto sacramental,ø,0,159,1167,PLACER,,X,"avasallada y rendida,",8,0,aaaAieIa,ia,dida,---+--+-
X,La hidalga del valle,Auto sacramental,ø,0,159,1168,PLACER,,X,"ya es otro, pues elegida",8,0,EooeeeIa,ia,xida,+-----+-
X,La hidalga del valle,Auto sacramental,ø,0,159,1169,PLACER,,X,de Dios no le ha de tener.,8,0,eOOAeeE,e,neɾ,-+++--+
X,La hidalga del valle,Auto sacramental,ø,0,159,1170,PLACER,,X,¿Luego en Gracia puede ser,8,0,EeAaEeE,e,seɾ,+-+-+-+
X,La hidalga del valle,Auto sacramental,ø,0,159,1171,PLACER,,X,concebida y redimida?,8,0,oeIieiIa,ia,mida,--+---+-
X,La hidalga del valle,Auto sacramental,ø,0,159,1172,PLACER,,X,"Sí, pues con eterno aviso",8,0,IeoeEaIo,io,biso,+---+-+-
X,La hidalga del valle,Auto sacramental,ø,0,159,1173,PLACER,,X,"(ni lo extraño, ni lo dudo)",8,0,ieAoioUo,uo,dudo,--+---+-
X,La hidalga del valle,Auto sacramental,ø,0,159,1174,PLACER,,X,Dios quiso hacer cuanto pudo,8,0,OIaEaoUo,uo,pudo,++-+--+-
X,La hidalga del valle,Auto sacramental,ø,0,159,1175,PLACER,,X,y pudo hacer cuanto quiso;,8,0,iUaEaoIo,io,kiso,-+-+--+-
X,La hidalga del valle,Auto sacramental,ø,0,159,1176,PLACER,,X,luego que sea es preciso,8,1,EoeEEeIo,io,θiso,+--++-+-
X,La hidalga del valle,Auto sacramental,ø,0,159,1177,PLACER,,X,esta Virgen escogida,8,0,EaIeeoIa,ia,xida,+-+---+-
X,La hidalga del valle,Auto sacramental,ø,0,159,1178,PLACER,,X,para madre preferida,8,0,aaAeeeIa,ia,ɾida,--+---+-
X,La hidalga del valle,Auto sacramental,ø,0,159,1179,PLACER,,X,siendo en más supremo grado,8,0,EeAuEoAo,ao,gɾado,+-+-+-+-
X,La hidalga del valle,Auto sacramental,ø,0,159,1180,PLACER,,X,concebida sin pecado,8,0,oeIaieAo,ao,kado,--+---+-
X,La hidalga del valle,Auto sacramental,ø,0,159,1181,PLACER,,X,y con sangre redimida.,8,0,ioAeeiIa,ia,mida,--+---+-
X,La hidalga del valle,Auto sacramental,ø,0,159,1182,PLACER,,X,"¡Oh, quién supiera explicar",8,0,OEuEeiA,a,kaɾ,++-+--+
X,La hidalga del valle,Auto sacramental,ø,0,159,1183,PLACER,,X,el cómo esto pudo ser!,8,0,eOeoUoE,e,seɾ,-+--+-+
X,La hidalga del valle,Auto sacramental,ø,0,159,1184,PLACER,,X,Que a mi modo de entender,8,0,aiOoeeE,e,deɾ,--+---+
X,La hidalga del valle,Auto sacramental,ø,0,159,1185,PLACER,,X,ya lo he llegado a alcanzar.,8,0,AEeAaaA,a,θaɾ,++-+--+
X,La hidalga del valle,Auto sacramental,ø,0,159,1186,PLACER,,X,Esta azada he de tomar;,8,0,EaAEeoA,a,maɾ,+-++--+
X,La hidalga del valle,Auto sacramental,ø,0,159,1187,PLACER,,X,un hoyo en la tierra herida,8,0,UOeaEeIa,ia,ɾida,++--+-+-
X,La hidalga del valle,Auto sacramental,ø,0,159,1188,PLACER,,X,"he de hacer. ¡Oh, si mi vida",8,0,EaEOiiIa,ia,bida,+-++--+-
X,La hidalga del valle,Auto sacramental,ø,0,159,1189,PLACER,,X,"mostrase, al volver los dos,",8,0,oAaoEoO,o,dos,-+--+-+
X,La hidalga del valle,Auto sacramental,ø,0,159,1190,PLACER,,X,que es con la sangre de Dios,8,0,EoaAeeO,o,djos,+--+--+
X,La hidalga del valle,Auto sacramental,ø,0,159,1191,PLACER,,X,sin pecado concebida!,8,0,ieAooeIa,ia,bida,--+---+-
X,La hidalga del valle,Auto sacramental,ø,0,160,1192,GRACIA,,F,Pues victoriosos nos vemos,8,0,eioOooEo,eo,bemos,---+--+-
X,La hidalga del valle,Auto sacramental,ø,0,160,1193,GRACIA,,F,con el eterno blasón,8,0,oeeEoaO,o,son,---+--+
X,La hidalga del valle,Auto sacramental,ø,0,160,1194,GRACIA,,F,"desta pura concepción,",8,0,EaUaoeO,o,θjon,+-+---+
X,La hidalga del valle,Auto sacramental,ø,0,160,1195,GRACIA,,F,al cielo las gracias demos.,8,0,aEoaAaEo,eo,demos,-+--+-+-
X,La hidalga del valle,Auto sacramental,ø,0,161,1196,NATURALEZA,,F,Himnos en su loor cantemos.,8,0,IoeuOaEo,eo,temos,+---+-+-
X,La hidalga del valle,Auto sacramental,ø,0,162,1197,AMOR,,X,Pues diga ventura igual,8,0,eIaeUiA,a,gwal,-+--+-+
X,La hidalga del valle,Auto sacramental,ø,0,162,1198,AMOR,,X,que esta niña celestial…,8,0,EaIaeeA,a,tjal,+-+---+
X,La hidalga del valle,Auto sacramental,ø,0,163,1199,MÚSICOS,,M,Esta Niña celestial.,8,0,EaIaeeA,a,tjal,+-+---+
X,La hidalga del valle,Auto sacramental,ø,0,164,1200,AMOR,,X,…de los cielos escogida…,8,0,eoEoeoIa,ia,xida,--+---+-
X,La hidalga del valle,Auto sacramental,ø,0,165,1201,MÚSICOS,,M,…de los cielos escogida…,8,0,eoEoeoIa,ia,xida,--+---+-
X,La hidalga del valle,Auto sacramental,ø,0,166,1202,AMOR,,X,…es la sola concebida…,8,0,EaOaoeIa,ia,bida,+-+---+-
X,La hidalga del valle,Auto sacramental,ø,0,167,1203,MÚSICOS,,M,…es la sola concebida…,8,0,EaOaoeIa,ia,bida,+-+---+-
X,La hidalga del valle,Auto sacramental,ø,0,168,1204,AMOR,,X,…sin pecado original.,8,0,ieAoiiA,a,nal,--+---+
X,La hidalga del valle,Auto sacramental,ø,0,169,1205,MÚSICOS,,M,…sin pecado original.,8,0,ieAoiiA,a,nal,--+---+
X,La hidalga del valle,Auto sacramental,ø,0,170,1206,NATURALEZA,,F,"¿Qué es esto, Placer? ¿El día",8,1,EEeoaEeA,ia,dia,++---+-+
X,La hidalga del valle,Auto sacramental,ø,0,170,1207,NATURALEZA,,F,"que más te hube menester,",8,0,eAUeeeE,e,teɾ,-++---+
X,La hidalga del valle,Auto sacramental,ø,0,170,1208,NATURALEZA,,F,"trabajas, siendo Placer,",8,0,aAaEoaE,e,θeɾ,-+-+--+
X,La hidalga del valle,Auto sacramental,ø,0,170,1209,NATURALEZA,,F,y faltas a mi alegría?,8,1,iAaaaeIa,ia,gɾia,-+----+-
X,La hidalga del valle,Auto sacramental,ø,0,171,1210,PLACER,,X,Sí; que esta fatiga mía,8,1,IEaaIaIa,ia,mia,++--+-+-
X,La hidalga del valle,Auto sacramental,ø,0,171,1211,PLACER,,X,estudio es para llegar,8,0,eUEaaeA,a,gaɾ,-++---+
X,La hidalga del valle,Auto sacramental,ø,0,171,1212,PLACER,,X,"una experiencia a tocar,",8,0,UeeEaoA,a,kaɾ,+--+--+
X,La hidalga del valle,Auto sacramental,ø,0,171,1213,PLACER,,X,"que hasta que una duda venza,",8,0,aaUaUaEa,ea,benθa,--+-+-+-
X,La hidalga del valle,Auto sacramental,ø,0,171,1214,PLACER,,X,"no soy Placer de vergüenza,",8,0,OOaEeeEa,ea,gwenθa,++-+--+-
X,La hidalga del valle,Auto sacramental,ø,0,171,1215,PLACER,,X,"sino de dolor, pesar.",8,0,ioeoOeA,a,saɾ,----+-+
X,La hidalga del valle,Auto sacramental,ø,0,172,1216,GRACIA,,F,"Cavada la tierra dura,",8,0,aAaaEaUa,ua,duɾa,-+--+-+-
X,La hidalga del valle,Auto sacramental,ø,0,172,1217,GRACIA,,F,¿qué es lo que intentas hacer?,8,0,EoiEaaE,e,θeɾ,+--+--+
X,La hidalga del valle,Auto sacramental,ø,0,173,1218,PLACER,,X,"Si he de morir, o vencer,",8,0,EeoIoeE,e,θeɾ,+--+--+
X,La hidalga del valle,Auto sacramental,ø,0,173,1219,PLACER,,X,labrarme mi sepoltura.,8,0,aAeieoUa,ua,tuɾa,-+----+-
X,La hidalga del valle,Auto sacramental,ø,0,174,1220,AMOR,,X,¿Qué es lo que tu afán procura?,8,0,EoeaAoUa,ua,kuɾa,+---+-+-
X,La hidalga del valle,Auto sacramental,ø,0,175,1221,PLACER,,X,"Estudiar un argumento,",8,0,euAUauEo,eo,mento,--++--+-
X,La hidalga del valle,Auto sacramental,ø,0,175,1222,PLACER,,X,"y cavando en él, intento",8,0,iaAeEiEo,eo,tento,--+-+-+-
X,La hidalga del valle,Auto sacramental,ø,0,175,1223,PLACER,,X,ahondar una sutileza.,8,0,oAUauiEa,ea,leθa,-++---+-
X,La hidalga del valle,Auto sacramental,ø,0,176,1224,GRACIA,,F,¿Entrañas de gran dureza,8,0,eAaeAuEa,ea,ɾeθa,-+--+-+-
X,La hidalga del valle,Auto sacramental,ø,0,177,1225,GRACIA y PLACER,,FX,penetras? Ese es mi intento.,8,0,eEaeEiEo,eo,tento,-+--+-+-
X,La hidalga del valle,Auto sacramental,ø,0,178,1226,GRACIA,,F,"Pues que ya a la Culpa tengo,",8,0,eeaaUaEo,eo,tengo,----+-+-
X,La hidalga del valle,Auto sacramental,ø,0,178,1227,GRACIA,,F,"de estos umbrales ausente,",8,0,EouAeaEe,ee,sente,+--+--+-
X,La hidalga del valle,Auto sacramental,ø,0,178,1228,GRACIA,,F,a la fábrica eminente,8,0,aaAieiEe,ee,nente,--+---+-
X,La hidalga del valle,Auto sacramental,ø,0,178,1229,GRACIA,,F,"iré, que al huésped prevengo.",8,0,iEaEeeEo,eo,bengo,-+-+--+-
X,La hidalga del valle,Auto sacramental,ø,0,180,1230,NATURALEZA y GRACIA,,F,"¿Vaste? Tú verás, que vengo",8,0,AeUeAeEo,eo,bengo,+-+-+-+-
X,La hidalga del valle,Auto sacramental,ø,0,180,1231,GRACIA,,F,si me llama tu piedad.,8,0,ieAaueA,a,dad,--+---+
X,La hidalga del valle,Auto sacramental,ø,0,181,1232,NATURALEZA,,F,Lloraré tu soledad.,8,0,oaEuoeA,a,dad,--+---+
X,La hidalga del valle,Auto sacramental,ø,0,182,1233,PLACER,,X,Para que entendáis mejor,8,0,aaeeAeO,o,xoɾ,----+-+
X,La hidalga del valle,Auto sacramental,ø,0,182,1234,PLACER,,X,"mi intento, pues el Furor",8,0,IEoeeuO,o,ɾoɾ,++----+
X,La hidalga del valle,Auto sacramental,ø,0,182,1235,PLACER,,X,"viene, de aquí os retirad.",8,0,EeaOeiA,a,ɾad,+--+--+
X,La hidalga del valle,Auto sacramental,ø,0,183,1236,FUROR,,X,Ya el privilegio está aquí;,8,0,eiiEeaI,i,ki,---+--+
X,La hidalga del valle,Auto sacramental,ø,0,183,1237,FUROR,,X,"Moisés, que al fin es letrado,",8,0,oEaIEeAo,ao,tɾado,-+-++-+-
X,La hidalga del valle,Auto sacramental,ø,0,183,1238,FUROR,,X,"en las leyes graduado,",8,0,eaEeauAo,ao,ado,--+---+-
X,La hidalga del valle,Auto sacramental,ø,0,183,1239,FUROR,,X,"habla en derecho por ti,",8,0,AeeEooI,i,ti,+--+--+
X,La hidalga del valle,Auto sacramental,ø,0,183,1240,FUROR,,X,Culpa… con él… ¡ay de mí!,8,0,UaoEAeI,i,mi,+--++-+
